ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
605566.SH,20260130,10018,3183.27,9735,3092.45,3864,1224.93,3991,1268.31,1381,437.61,1524,480.89,322,103.1,335,107.27,2487,792.33
600111.SH,20260130,681833,355351.12,654888,341291.02,774698,404277.1,754284,393606.24,510114,266342.32,562426,294060.12,313674,164154.62,308720,161167.77,-296180,-154416.86
300213.SZ,20260130,72866,6758.64,69332,6441.42,76483,7093.63,68171,6334.69,40554,3775.6,50223,4649.86,3183,298.4,5360,500.31,-24986,-2300.0
300226.SZ,20260130,75806,22323.56,63244,18615.33,67482,19869.7,63544,18725.93,49139,14457.16,53269,15678.91,14249,4191.59,26619,7821.85,-15849,-4617.83
300100.SZ,20260130,37838,13570.14,43604,15658.12,34457,12381.49,30218,10853.94,19777,7111.84,18937,6795.33,3130,1122.53,2443,878.62,-11390,-4045.73
300215.SZ,20260130,147699,11840.11,104799,8417.02,94834,7618.25,112166,8998.49,37411,3007.35,59331,4760.5,6490,521.5,10138,811.2,-36988,-2944.21
600303.SH,20260130,117569,3751.0,111931,3568.38,57029,1817.2,54696,1744.06,24200,770.12,32171,1025.88,0,0.0,0,0.0,27616,895.9
000656.SZ,20260130,125128,1856.38,73084,1083.38,303010,4496.01,191231,2837.0,416443,6177.88,462053,6856.49,0,0.0,118213,1753.39,-170379,-2517.67
600774.SH,20260130,73550,7688.0,81338,8503.03,66061,6894.38,64832,6768.43,24718,2579.69,20504,2133.02,5129,530.0,2784,287.59,-66294,-6915.25
002454.SZ,20260130,86258,8012.81,87799,8154.75,46376,4311.34,44780,4160.97,22300,2070.23,20912,1944.37,2286,214.27,3729,348.55,-2598,-235.21
002821.SZ,20260130,14982,14913.49,16461,16402.2,13217,13204.33,12619,12617.17,6385,6415.39,6277,6292.4,1293,1297.82,521,519.27,-3750,-3672.93
300738.SZ,20260130,264390,63644.97,226151,54534.1,267595,64549.46,266866,64401.31,212476,51338.62,238109,57423.76,96535,23320.96,109870,26494.85,-9438,-2095.44
600119.SH,20260130,99122,6994.51,129397,9121.06,65874,4649.1,84310,5933.61,49599,3487.75,45078,3169.53,68434,4791.92,24243,1699.08,53277,3726.29
603085.SH,20260130,45021,5181.8,44991,5178.81,20618,2371.46,17719,2038.7,7286,836.69,7785,895.28,2965,340.86,5395,618.03,1846,219.24
300229.SZ,20260130,216278,49949.32,140098,32353.14,172255,39824.29,180399,41713.37,118795,27466.38,154894,35808.78,28182,6531.33,60117,13896.02,-66706,-15322.86
002569.SZ,20260130,3532,502.0,3277,467.5,7453,1060.83,7288,1036.57,4459,638.85,4242,605.24,80,11.6,717,103.97,196,34.59
600071.SH,20260130,20863,4474.57,19973,4283.27,16328,3502.08,16267,3489.27,6453,1386.09,6565,1408.92,1079,234.25,1918,415.53,-4643,-986.81
000889.SZ,20260130,63223,2251.96,77054,2746.99,35882,1278.29,48324,1718.94,41819,1490.47,16116,574.55,3500,124.95,2930,105.19,330,18.89
002487.SZ,20260130,49388,30374.43,36814,22654.77,46670,28701.04,46949,28885.8,32800,20149.07,32310,19863.03,10445,6408.87,23230,14229.82,1474,913.29
002915.SZ,20260130,42802,9706.41,37428,8494.68,30790,6980.33,30230,6860.79,15604,3541.98,22567,5103.45,4037,917.27,3008,687.08,-2927,-655.26
002688.SZ,20260130,109472,7162.92,80184,5246.88,100773,6593.14,102578,6706.87,57825,3782.81,76316,4999.1,13066,848.11,22058,1434.12,-41576,-2727.29
301238.SZ,20260130,47142,9718.21,39953,8236.73,37545,7727.57,35738,7371.2,28404,5857.32,31449,6473.19,3438,705.61,9389,1927.58,1602,343.08
600792.SH,20260130,476719,22317.71,595582,27964.2,354723,16654.39,410066,19355.48,226686,10699.16,184625,8713.38,152070,7310.58,19925,948.78,-248539,-11892.04
001335.SZ,20260130,5979,2983.91,5631,2812.85,5322,2657.96,5758,2878.88,5400,2706.59,4953,2476.46,2186,1094.68,2545,1274.95,752,377.29
688507.SH,20260130,7784,8234.05,8033,8499.32,5325,5640.48,5392,5709.04,3514,3721.86,3333,3532.22,816,865.53,682,721.33,-1411,-1489.44
300972.SZ,20260130,10342,21361.83,9498,19635.62,11285,23329.26,11516,23810.76,6791,14082.62,6683,13841.86,1387,2865.98,2109,4351.45,2236,4664.4
300346.SZ,20260130,180168,98710.15,107905,59293.61,173804,95260.79,174941,95991.37,121107,66444.0,160676,87953.41,54261,29730.74,85817,46907.29,-8550,-4643.87
301373.SZ,20260130,17696,6299.12,19684,7015.46,16631,5934.36,15772,5636.91,7718,2756.22,7177,2549.53,588,212.2,0,0.0,661,245.59
688359.SH,20260130,14181,10606.32,11501,8590.42,20440,15266.78,18769,14014.69,15240,11346.22,16310,12168.94,4596,3425.32,7878,5870.6,12942,9763.51
600642.SH,20260130,159535,13380.11,138887,11645.12,93285,7819.3,72356,6072.1,36719,3073.07,50756,4253.67,30109,2511.45,57650,4813.05,67949,5692.07
000936.SZ,20260130,137870,12075.0,132131,11614.62,152825,13408.61,146013,12843.18,146194,12805.07,135545,11912.56,39938,3544.57,63138,5462.9,-3418,-144.38
600285.SH,20260130,58843,12970.84,53555,11806.34,45462,10034.98,43776,9659.38,23867,5258.14,30346,6689.11,2826,622.95,3321,732.08,5287,1168.57
603037.SH,20260130,83858,13986.87,77757,12977.15,35363,5889.75,34427,5735.41,16848,2802.55,21700,3604.32,1982,333.36,4167,695.67,-317,-30.91
603041.SH,20260130,30484,3955.53,30252,3923.55,9083,1178.76,8952,1164.1,1058,137.89,1421,184.54,0,0.0,0,0.0,1150,153.22
605298.SH,20260130,8022,3345.26,8093,3374.23,4520,1881.17,3885,1617.67,2590,1078.46,2611,1085.65,914,379.49,1457,606.83,1172,492.0
688506.SH,20260130,1202,3391.59,943,2662.77,12365,34907.02,12434,35100.5,2242,6353.99,2492,7054.2,1162,3319.65,1102,3154.77,790,2275.99
688301.SH,20260130,15429,18404.69,14657,17480.51,12127,14443.92,11364,13544.88,6876,8197.85,5540,6605.56,1005,1198.51,3877,4614.02,2660,3179.37
600279.SH,20260130,84326,4612.41,81772,4471.14,46038,2520.0,48902,2676.08,14010,767.28,12674,695.72,176,9.54,1203,66.29,-6705,-355.01
301529.SZ,20260130,9600,12866.35,10379,13942.99,7366,9920.26,6307,8487.88,4775,6412.13,3546,4753.58,1135,1529.75,2645,3544.04,1495,2044.34
000826.SZ,20260130,284427,5749.54,191320,3867.6,269748,5453.2,285887,5778.78,189073,3820.98,258641,5228.24,99601,2012.43,107001,2161.54,401035,8108.25
000570.SZ,20260130,69669,4106.76,67153,3960.1,59503,3507.3,63330,3735.13,36770,2169.8,37759,2225.54,10040,594.42,7739,457.51,9501,570.0
603956.SH,20260130,71025,4689.78,73691,4865.54,26347,1742.4,22715,1501.03,8187,541.19,6912,457.31,0,0.0,2241,149.47,2231,152.97
002300.SZ,20260130,96529,8071.42,93601,7846.72,76305,6388.7,82490,6904.45,50617,4243.4,43881,3670.53,16213,1363.81,19692,1645.64,5405,483.86
002628.SZ,20260130,112801,5235.32,85564,3978.18,96446,4483.34,96711,4494.75,49559,2307.49,73060,3390.84,9148,423.06,12620,585.44,-20706,-944.07
600885.SH,20260130,153998,44569.86,160705,46487.2,115437,33399.86,126052,36482.0,60940,17642.94,47655,13806.35,17579,5088.1,13541,3925.22,-57402,-16583.16
601311.SH,20260130,99907,9423.8,100212,9448.31,80675,7605.99,75095,7084.72,29959,2828.23,35056,3304.9,2626,244.97,2804,265.05,-28993,-2703.7
688062.SH,20260130,27219,9916.06,27165,9901.96,16099,5857.8,14476,5273.45,7846,2859.05,9516,3459.8,1999,726.85,2007,724.55,-7452,-2710.88
300234.SZ,20260130,54682,3217.28,46804,2754.93,45047,2649.47,47960,2824.78,24113,1423.75,26615,1565.21,1991,118.41,4454,264.0,7522,452.26
603418.SH,20260130,4810,2743.37,4715,2689.18,4621,2636.12,4522,2579.07,1664,948.94,1859,1060.18,0,0.0,0,0.0,-1762,-1004.87
600052.SH,20260130,86145,4063.68,87547,4125.77,68713,3243.21,65116,3075.4,35564,1677.73,37623,1777.05,4779,227.39,4915,233.8,18435,899.87
600576.SH,20260130,116566,7719.31,114486,7578.66,61873,4100.27,56852,3767.73,24675,1636.85,34541,2293.17,6306,417.38,3542,234.26,3607,254.63
002132.SZ,20260130,427651,16915.14,238101,9417.72,269744,10672.42,256678,10161.92,121554,4799.63,277120,10970.63,42933,1699.57,89984,3536.49,-162616,-6419.42
300124.SZ,20260130,74838,55892.35,67925,50797.81,121986,91172.34,118020,88176.14,66613,49791.2,84540,63142.06,72952,54521.31,65904,49261.19,-36109,-26786.53
000862.SZ,20260130,87994,5443.16,85158,5278.66,56748,3511.33,60146,3726.05,43437,2692.41,39667,2453.32,13730,851.87,16937,1040.74,12009,757.25
601279.SH,20260130,84702,3777.62,79235,3533.57,40598,1810.81,39376,1756.52,5102,227.42,8872,395.86,0,0.0,2919,129.9,7286,330.63
301265.SZ,20260130,68699,10210.01,46631,6933.14,54755,8135.45,62536,9298.76,33688,4993.43,41855,6206.32,9097,1353.39,15217,2254.05,-9867,-1444.94
300675.SZ,20260130,24418,4018.59,21534,3547.06,19719,3248.4,18399,3033.5,5129,842.9,6929,1139.04,1883,309.04,4287,699.33,2113,346.64
601010.SH,20260130,200415,5309.19,201028,5322.83,113105,2997.82,104809,2779.37,47146,1251.45,50418,1337.29,3250,85.8,7661,204.77,-68038,-1788.03
605580.SH,20260130,42951,10174.1,40027,9486.62,23437,5553.45,26821,6363.07,11357,2698.3,9525,2260.92,1788,422.71,3159,737.94,2703,637.6
301269.SZ,20260130,18716,19407.86,14791,15342.61,20938,21710.11,24696,25610.71,12639,13100.96,13496,13980.1,4380,4533.12,3691,3818.62,-11432,-11819.43
301051.SZ,20260130,14687,2994.39,14313,2916.24,6005,1222.3,6592,1341.8,3456,703.55,3296,673.14,722,146.21,668,135.27,-1380,-278.99
300066.SZ,20260130,435955,31363.83,337450,24309.95,403150,29021.65,349702,25173.26,249322,17972.57,328957,23687.4,76161,5516.58,148479,10704.01,-145283,-10286.91
300277.SZ,20260130,137968,23403.85,104928,17811.94,95092,16136.0,111328,18892.78,62731,10642.93,74287,12604.65,17302,2961.2,22550,3834.62,-42940,-7273.52
300822.SZ,20260130,14365,2326.02,11369,1841.46,8131,1317.47,8652,1400.28,2559,413.87,3324,537.87,0,0.0,1709,277.75,221,40.08
603520.SH,20260130,35980,3799.08,35941,3794.91,25204,2662.47,24790,2619.51,5086,537.04,6136,647.4,596,63.24,0,0.0,-34,0.79
688592.SH,20260130,4299,1986.65,4088,1888.99,4577,2113.71,5028,2323.53,3173,1464.13,2713,1254.52,300,139.8,520,237.24,-1924,-887.57
603077.SH,20260130,2236320,56754.39,2324615,58972.63,1677381,42650.66,1661822,42259.32,1058680,26869.19,1072249,27297.12,346921,8848.81,260616,6593.97,-927545,-23419.06
300348.SZ,20260130,104233,14614.52,55104,7730.04,81074,11369.16,84150,11804.89,38008,5324.06,68529,9602.18,5317,745.36,20848,2916.0,-47130,-6598.13
605337.SH,20260130,208382,29820.53,241953,34582.93,122897,17570.06,97654,13963.11,52449,7430.33,37580,5354.97,7351,1069.03,13893,1988.93,-26820,-3780.22
002319.SZ,20260130,46873,7038.78,50752,7616.71,39236,5896.04,47418,7129.11,34145,5122.39,24142,3627.62,7421,1119.35,5363,803.11,-3588,-528.43
600058.SH,20260130,229211,31210.27,194005,26461.74,212751,28946.24,202076,27531.16,137225,18634.54,145369,19734.63,45771,6210.51,83509,11274.04,47514,6336.44
002880.SZ,20260130,34306,9601.58,29444,8224.26,38551,10774.53,28474,8016.3,23555,6605.97,34984,9822.37,13966,3992.33,17476,4911.48,-26787,-7436.86
300565.SZ,20260130,64190,7972.84,60476,7526.62,47056,5849.84,43334,5382.71,23180,2888.41,30651,3816.5,4800,599.94,4764,585.21,2499,332.85
603856.SH,20260130,30562,4118.4,30867,4160.15,8761,1184.8,7727,1048.26,3012,409.94,2827,382.97,136,18.62,1050,140.39,7793,1057.91
603629.SH,20260130,109818,39240.96,110031,39420.2,107146,38349.68,115872,41605.36,75146,26963.57,79800,28718.98,45238,16565.8,31645,11375.47,26687,9502.62
002213.SZ,20260130,113052,31250.06,92973,25722.73,91342,25258.5,91605,25337.28,51090,14135.03,57700,15945.96,5711,1568.31,18917,5205.92,-59411,-16302.67
600613.SH,20260130,52472,3294.21,51036,3205.41,32366,2031.7,31757,1994.08,11355,713.43,13400,839.84,0,0.0,0,0.0,5598,358.27
688373.SH,20260130,46997,2963.98,50966,3213.37,24429,1537.88,22325,1405.35,16301,1024.64,14436,907.78,0,0.0,0,0.0,-4063,-252.78
