MUTUAL_TYPE,TRADE_DATE,FUND_INFLOW,NET_DEAL_AMT,QUOTA_BALANCE,ACCUM_DEAL_AMT,BUY_AMT,SELL_AMT,LEAD_STOCKS_CODE,LEAD_STOCKS_NAME,LS_CHANGE_RATE,INDEX_CLOSE_PRICE,INDEX_CHANGE_RATE,HOLD_MARKET_CAP,DEAL_AMT,QUOTA_BALANCE_TEXT,DEAL_NUM
003,2023-06-29 00:00:00,-1713.14,-2964.7,53713.14,902924.68,27951.06,30915.76,002031.SZ,巨轮智能,10.0,10915.5,-0.1,1077044720188.94,58866.82,53713.14,3218312
003,2023-06-28 00:00:00,-405.0,-1488.75,52405.0,905889.38,32100.18,33588.93,002617.SZ,露笑科技,10.01,10926.32,-0.47,1082070608582.92,65689.11,52405,3615939
003,2023-06-27 00:00:00,-1535.85,-2537.69,53535.85,907378.13,31120.87,33658.56,002930.SZ,宏川智慧,10.01,10978.08,0.97,1085040162473.73,64779.43,53535.85,3687142
003,2023-06-26 00:00:00,5088.22,3847.47,46911.78,909915.82,40892.61,37045.14,000600.SZ,建投能源,9.96,10872.3,-1.68,1077240616651.5,77937.75,46911.78,4255070
003,2023-06-21 00:00:00,673.870000000003,-564.68,51326.13,906068.35,33246.11,33810.79,002585.SZ,双星新材,9.97,11058.63,-2.18,1087940603707.93,67056.9,51326.13,3517953
003,2023-06-20 00:00:00,2131.77,828.439999999999,49868.23,906633.03,31699.3,30870.86,002079.SZ,苏州固锝,10.01,11305.35,0.28,1108574183221.86,62570.16,49868.23,3125705
003,2023-06-19 00:00:00,-682.620000000003,-1729.35,52682.62,905804.59,30392.83,32122.18,000936.SZ,华西股份,10.04,11274.05,-0.29,1105359419355.69,62515.01,52682.62,3105017
003,2023-06-16 00:00:00,8068.0,6324.92,43932.0,907533.94,36036.16,29711.24,000815.SZ,美利云,9.99,11306.53,1.11,1114013803858.29,65747.4,43932,3266224
003,2023-06-15 00:00:00,8750.43,7287.31,43249.57,901209.02,37035.39,29748.08,002068.SZ,黑猫股份,10.04,11182.94,1.81,1097691264137.5,66783.47,43249.57,3220680
003,2023-06-14 00:00:00,1371.49,218.949999999997,50628.51,893921.71,29652.6,29433.65,002456.SZ,欧菲光,10.08,10984.56,0.26,1064033534300.47,59086.25,50628.51,3067956
003,2023-06-13 00:00:00,1182.14,121.779999999999,50817.86,893702.76,26909.16,26787.38,002146.SZ,荣盛发展,9.86,10955.96,0.76,1060171557712.94,53696.54,50817.86,3001146
003,2023-06-12 00:00:00,2006.23,816.780000000002,49993.77,893580.98,30398.45,29581.67,002146.SZ,荣盛发展,10.08,10873.74,0.74,1053032400647.36,59980.12,49993.77,3306471
003,2023-06-09 00:00:00,2709.0,-1028.4,49291.0,892764.2,35398.21,36426.61,001339.SZ,智微智能,9.99,10793.93,0.66,1040004500943.07,71824.82,49291,3954827
003,2023-06-08 00:00:00,2998.84,2063.32,49001.16,893792.6,29238.36,27175.04,002261.SZ,拓维信息,10.02,10722.87,0.13,1035126398337.9,56413.4,49001.16,3358052
003,2023-06-07 00:00:00,1833.62,834.260000000002,50166.38,891729.28,27560.88,26726.62,001314.SZ,亿道信息,10.0,10708.82,-0.6,1029695401215.07,54287.5,50166.38,3132384
003,2023-06-06 00:00:00,-575.980000000003,-1596.48,52575.98,890895.02,30348.33,31944.81,001314.SZ,亿道信息,10.0,10773.45,-1.58,1036824093751.43,62293.14,52575.98,3439175
003,2023-06-05 00:00:00,-615.199999999997,-1699.92,52615.2,892491.5,26193.91,27893.83,003031.SZ,中瓷电子,10.0,10946.08,-0.47,1050900466667.68,54087.74,52615.2,2958951
003,2023-06-02 00:00:00,6319.0,5404.3,45681.0,894191.42,32802.79,27398.49,002292.SZ,奥飞娱乐,10.01,10998.07,1.5,1056345728631.95,60201.28,45681,3373286
003,2023-06-01 00:00:00,2960.93,1805.22,49039.07,888787.12,31408.66,29603.44,301377.SZ,鼎泰高科,20.0,10835.9,0.39,1032414376791.03,61012.1,49039.07,3490815
003,2023-05-31 00:00:00,217.5,-2568.78,51782.5,886981.9,35015.66,37584.44,002093.SZ,国脉科技,10.05,10793.85,-0.7,1030490300643.04,72600.1,51782.5,3593368
003,2023-05-30 00:00:00,5069.92,3836.84,46930.08,889550.68,33273.76,29436.92,002605.SZ,姚记科技,10.0,10869.55,0.44,1042948852624.81,62710.68,46930.08,3361277
003,2023-05-29 00:00:00,1998.74,1079.57,50001.26,885713.84,30823.21,29743.64,000600.SZ,建投能源,9.94,10822.09,-0.8,1036914660357.49,60566.85,50001.26,3378202
003,2023-05-25 00:00:00,-3889.05,-4487.0,55889.05,884634.27,23354.74,27841.74,002761.SZ,浙江建投,10.01,10896.58,-0.22,1047399132029.23,51196.48,55889.05,3060525
003,2023-05-24 00:00:00,-2187.6,-3103.55,54187.6,889121.27,22329.26,25432.81,002491.SZ,通鼎互联,10.02,10920.33,-0.84,1053899591919.43,47762.07,54187.6,2788640
003,2023-05-23 00:00:00,-4516.03,-5072.98,56516.03,892224.82,21028.74,26101.72,002317.SZ,众生药业,10.0,11012.58,-1.03,1066203862828.49,47130.46,56516.03,2820288
003,2023-05-22 00:00:00,1522.63,663.23,50477.37,897297.8,24610.97,23947.74,001289.SZ,龙源电力,9.99,11127.04,0.32,1082618374432.67,48558.71,50477.37,2722782
003,2023-05-19 00:00:00,1015.0,17.25,50985.0,896634.57,27089.78,27072.53,002881.SZ,美格智能,10.0,11091.36,0.12,1075029136077.44,54162.31,50985,3024998
003,2023-05-18 00:00:00,93.440000000002,-898.299999999999,51906.56,896617.32,25831.89,26730.19,002153.SZ,石基信息,10.01,11078.28,-0.12,1072605931066.6,52562.08,51906.56,2837966
003,2023-05-17 00:00:00,2132.9,1112.29,49867.1,897515.62,25613.05,24500.76,002579.SZ,中京电子,10.02,11091.08,-0.07,1076601776426.53,50113.81,49867.1,2838446
003,2023-05-16 00:00:00,-2649.57,-3547.91,54649.57,896403.33,25715.51,29263.42,003035.SZ,南网能源,10.06,11099.26,-0.71,1076211812588.34,54978.93,54649.57,3281396
003,2023-05-15 00:00:00,3523.29,2583.15,48476.71,899951.24,31405.58,28822.43,000523.SZ,红棉股份,10.06,11178.62,1.57,1086522858850.92,60228.01,48476.71,3304944
003,2023-05-12 00:00:00,1694.0,779.190000000002,50306.0,897368.09,28194.06,27414.87,000539.SZ,粤电力A,10.05,11005.64,-1.23,1068344705133.78,55608.93,50306,3114046
003,2023-05-11 00:00:00,1425.16,561.939999999999,50574.84,896588.9,28570.87,28008.93,002045.SZ,国光电器,10.03,11142.53,0.02,1079279125525.45,56579.8,50574.84,3131834
003,2023-05-10 00:00:00,1791.11,764.649999999998,50208.89,896026.96,31517.1,30752.45,002992.SZ,宝明科技,9.99,11140.19,0.14,1076598000708.21,62269.55,50208.89,3580763
003,2023-05-09 00:00:00,-834.580000000002,-1809.01,52834.58,895262.31,32971.85,34780.86,002992.SZ,宝明科技,10.01,11125.02,-0.9,1071413652363.08,67752.71,52834.58,3560961
003,2023-05-08 00:00:00,570.199999999997,-304.68,51429.8,897071.32,31415.72,31720.4,002045.SZ,国光电器,10.01,11225.77,0.4,1083199898862.97,63136.12,51429.8,3338246
003,2023-05-05 00:00:00,32.0,-959.379999999997,51968.0,897376.0,33152.8,34112.18,002423.SZ,中粮资本,9.99,11180.87,-0.82,1083755140256.59,67264.98,51968,3869192
003,2023-05-04 00:00:00,-1999.33,-3383.4,53999.33,898335.38,36763.88,40147.28,002555.SZ,三七互娱,10.0,11273.87,-0.57,1092136552397.9,76911.16,53999.33,4309724
003,2023-04-28 00:00:00,3725.0,2374.23,48275.0,901718.78,38279.04,35904.81,002555.SZ,三七互娱,10.0,11338.67,1.08,1101671292132.2,74183.85,48275,3995361
003,2023-04-27 00:00:00,1189.24,347.25,50810.76,899344.55,37672.41,37325.16,001301.SZ,尚太科技,10.01,11217.0,0.28,1092062502674.62,74997.57,50810.76,4035369
003,2023-04-26 00:00:00,1562.39,672.279999999999,50437.61,898997.3,42148.85,41476.57,002819.SZ,东方中科,10.01,11185.68,0.33,1084594478301.53,83625.42,50437.61,4822351
003,2023-04-25 00:00:00,-2517.73,-3273.49,54517.73,898325.02,38912.16,42185.65,002478.SZ,常宝股份,9.98,11149.01,-1.48,1077779686088.22,81097.81,54517.73,4597608
003,2023-04-24 00:00:00,-3085.83,-4035.97,55085.83,901598.51,36632.72,40668.69,002011.SZ,盾安环境,10.02,11317.01,-1.17,1090835052024.27,77301.41,55085.83,4200888
003,2023-04-21 00:00:00,-2237.0,-2892.07,54237.0,905634.48,38333.57,41225.64,301211.SZ,亨迪药业,11.02,11450.43,-2.28,1108806567807.5,79559.21,54237,4188225
003,2023-04-20 00:00:00,2219.41,1358.64,49780.59,908526.55,33848.44,32489.8,000988.SZ,华工科技,9.99,11717.26,-0.37,1132725630610.99,66338.24,49780.59,3323727
003,2023-04-19 00:00:00,-828.889999999999,-1495.84999999999,52828.89,907167.91,31995.24,33491.09,002668.SZ,TCL智家,10.03,11760.27,-0.84,1138681956800.04,65486.33,52828.89,3347186
003,2023-04-18 00:00:00,342.620000000003,-282.010000000002,51657.38,908663.76,33791.65,34073.66,300620.SZ,光库科技,20.0,11860.4,0.04,1149409068876.88,67865.31,51657.38,3445039
003,2023-04-17 00:00:00,-137.830000000002,-1249.54,52137.83,908945.77,33981.04,35230.58,000921.SZ,海信家电,10.01,11855.48,0.47,1147415297921.65,69211.62,52137.83,3337408
003,2023-04-14 00:00:00,5403.0,4266.02,46597.0,910195.31,37932.35,33666.33,002990.SZ,盛视科技,10.01,11800.09,0.51,1140532314986.95,71598.68,46597,3570783
003,2023-04-13 00:00:00,-989.980000000003,-2151.36,52989.98,905929.29,33844.39,35995.75,002803.SZ,吉宏股份,10.0,11739.84,-1.21,1131913857547.65,69840.14,52989.98,3451562
003,2023-04-12 00:00:00,-697.209999999999,-1671.2,52697.21,908080.65,34768.13,36439.33,002291.SZ,遥望科技,10.0,11883.51,0.05,1146116707243.01,71207.46,52697.21,3688594
003,2023-04-11 00:00:00,4177.51,3153.23,47822.49,909751.85,43141.35,39988.12,002292.SZ,奥飞娱乐,10.01,11877.15,0.04,1150135208901.0,83129.47,47822.49,4485122
003,2023-04-04 00:00:00,-2291.18,-2937.35000000001,54291.18,906598.62,36438.31,39375.66,002681.SZ,奋达科技,9.98,11859.48,-0.25,1145617613339.69,75813.97,54291.18,3726254
003,2023-04-03 00:00:00,2925.46,1652.33,49074.54,909535.97,38814.65,37162.32,000021.SZ,深科技,9.99,11889.42,1.39,1154841335632.57,75976.97,49074.54,3492049
003,2023-03-31 00:00:00,3683.0,2322.31,48317.0,907883.64,33900.39,31578.08,002491.SZ,通鼎互联,10.07,11726.4,0.64,1142643638931.7,65478.47,48317,3444313
003,2023-03-30 00:00:00,3573.3,2416.18,48426.7,905561.33,31376.47,28960.29,000021.SZ,深科技,9.99,11651.83,0.62,1136099657063.1,60336.76,48426.7,3086674
003,2023-03-29 00:00:00,1760.35,693.98,50239.65,903145.15,30964.5,30270.52,002493.SZ,荣盛石化,10.0,11579.91,0.13,1121434691697.59,61235.02,50239.65,3188013
003,2023-03-28 00:00:00,1121.93,-43.41,50878.07,902451.17,30405.32,30448.73,002493.SZ,荣盛石化,9.99,11564.45,-0.72,1117762849124.25,60854.05,50878.07,3187268
003,2023-03-27 00:00:00,726.690000000002,-316.440000000002,51273.31,902494.58,33202.04,33518.48,000158.SZ,常山北明,10.0,11647.94,0.12,1123416993154.26,66720.52,51273.31,3246979
003,2023-03-24 00:00:00,2505.0,1466.38,49495.0,902811.02,33398.92,31932.54,003021.SZ,兆威机电,10.0,11634.22,0.25,1119614316311.69,65331.46,49495,3195267
003,2023-03-23 00:00:00,2932.85,2050.75,49067.15,901344.64,30296.71,28245.96,300474.SZ,景嘉微,20.0,11605.29,0.94,1115710498686.02,58542.67,49067.15,2855792
003,2023-03-22 00:00:00,1225.66,403.220000000001,50774.34,899293.89,29204.13,28800.91,002261.SZ,拓维信息,10.02,11496.93,0.61,1106509296834.49,58005.04,50774.34,3027160
003,2023-03-21 00:00:00,2603.61,1815.2,49396.39,898890.67,28423.36,26608.16,002955.SZ,鸿合科技,10.0,11427.25,1.6,1101938506616.11,55031.52,49396.39,2920653
003,2023-03-20 00:00:00,1451.11,332.099999999999,50548.89,897075.47,32363.25,32031.15,002080.SZ,中材科技,9.99,11247.13,-0.27,1078973332580.77,64394.4,50548.89,3372990
003,2023-03-17 00:00:00,8075.04,6037.49,43924.96,896743.37,38279.21,32241.72,000065.SZ,北方国际,10.03,11278.05,0.36,1081651921379.68,70520.93,43924.96,3464682
003,2023-03-16 00:00:00,2154.36,1482.38,49845.64,890705.88,26320.23,24837.85,000028.SZ,国药一致,10.0,11237.7,-1.54,1077244464303.67,51158.08,49845.64,2935369
003,2023-03-15 00:00:00,2364.47,1504.08,49635.53,889223.5,25067.97,23563.89,001236.SZ,弘业期货,10.02,11413.43,-0.03,1090347541802.35,48631.86,49635.53,2719058
003,2023-03-14 00:00:00,3252.48,2331.89,48747.52,887719.42,29007.06,26675.17,000561.SZ,烽火电子,10.05,11416.57,-0.77,1090023328308.72,55682.23,48747.52,3050432
003,2023-03-13 00:00:00,2256.61,1210.9,49743.39,885387.53,24128.03,22917.13,000065.SZ,北方国际,10.04,11505.02,0.55,1098725507680.02,47045.16,49743.39,2587269
003,2023-03-10 00:00:00,-1853.3,-2721.13,53853.3,884176.63,21874.15,24595.28,002351.SZ,漫步者,10.04,11442.54,-1.19,1091579098697.13,46469.43,53853.3,2509287
003,2023-03-09 00:00:00,-944.019999999997,-1878.92,52944.02,886897.76,20393.11,22272.03,000938.SZ,紫光股份,10.0,11579.99,-0.16,1105581757331.95,42665.14,52944.02,2324840
003,2023-03-08 00:00:00,1202.53,245.75,50797.47,888776.68,20117.94,19872.19,300768.SZ,迪普科技,14.16,11598.29,-0.09,1108949329078.18,39990.13,50797.47,2321762
003,2023-03-07 00:00:00,-1006.79,-1901.93,53006.79,888530.93,23625.39,25527.32,002901.SZ,大博医疗,9.99,11608.58,-1.98,1112977666538.36,49152.71,53006.79,2663716
003,2023-03-06 00:00:00,582.290000000001,-454.040000000001,51417.71,890432.86,25414.27,25868.31,002446.SZ,盛路通信,9.96,11842.88,-0.08,1135715181464.84,51282.58,51417.71,2698415
003,2023-03-03 00:00:00,980.709999999999,51.599999999999,51019.29,890886.9,21351.41,21299.81,002156.SZ,通富微电,9.99,11851.92,0.02,1139741945133.51,42651.22,51019.29,2376506
003,2023-03-02 00:00:00,-128.639999999999,-1094.89,52128.64,890835.3,22392.51,23487.4,300459.SZ,汤姆猫,20.08,11849.51,-0.54,1140390485385.82,45879.91,52128.64,2480844
003,2023-03-01 00:00:00,3757.77,2805.02,48242.23,891930.19,25263.91,22458.89,002268.SZ,电科网安,10.02,11914.32,1.11,1146914988922.92,47722.8,48242.23,2484301
003,2023-02-28 00:00:00,1850.02,-308.919999999998,50149.98,889125.17,25223.24,25532.16,002653.SZ,海思科,9.98,11783.8,0.7,1128904944850.51,50755.4,50149.98,2624246
003,2023-02-27 00:00:00,-303.5,-1417.55,52303.5,889434.09,20281.16,21698.71,002428.SZ,云南锗业,9.99,11701.95,-0.73,1122068757801.49,41979.87,52303.5,2336817
003,2023-02-24 00:00:00,-964.540000000001,-2079.22,52964.54,890851.64,19175.36,21254.58,002261.SZ,拓维信息,10.0,11787.45,-0.81,1132012428281.23,40429.94,52964.54,2287546
003,2023-02-23 00:00:00,-1466.34,-2642.4,53466.34,892930.86,21425.37,24067.77,000019.SZ,深粮控股,10.0,11884.3,-0.13,1145798167014.37,45493.14,53466.34,2440877
003,2023-02-22 00:00:00,-62.760000000002,-1297.14,52062.76,895573.26,21111.06,22408.2,002368.SZ,太极股份,9.99,11900.12,-0.57,1148133366565.03,43519.26,52062.76,2401356
003,2023-02-21 00:00:00,407.739999999998,-787.32,51592.26,896870.4,24999.75,25787.07,000581.SZ,威孚高科,10.02,11968.6,0.12,1157847139164.09,50786.82,51592.26,2641176
003,2023-02-20 00:00:00,1454.44,199.16,50545.56,897657.72,28423.51,28224.35,002283.SZ,天润工业,10.05,11954.13,2.03,1160320637976.53,56647.86,50545.56,2864191
003,2023-02-17 00:00:00,2719.57,1403.0,49280.43,897458.56,28588.46,27185.46,000756.SZ,新华制药,10.0,11715.77,-1.61,1134428961110.9,55773.92,49280.43,2983811
003,2023-02-16 00:00:00,5001.44,3779.37,46998.56,896055.56,35163.87,31384.5,000735.SZ,罗牛山,10.01,11907.4,-1.3,1152758671962.35,66548.37,46998.56,3148630
003,2023-02-15 00:00:00,1137.69,-4.73,50862.31,892276.19,24445.65,24450.38,000034.SZ,神州数码,10.02,12064.38,-0.25,1161526476186.34,48896.03,50862.31,2660459
003,2023-02-14 00:00:00,1028.94,-188.09,50971.06,892280.92,24240.56,24428.65,002677.SZ,浙江美大,10.03,12094.94,-0.15,1167004271048.54,48669.21,50971.06,2656381
003,2023-02-13 00:00:00,1344.11,155.779999999999,50655.89,892469.01,27702.53,27546.75,002733.SZ,雄韬股份,10.03,12113.61,1.14,1170088821939.52,55249.28,50655.89,2874030
003,2023-02-10 00:00:00,-975.019999999997,-2036.67,52975.02,892313.23,23185.44,25222.11,002946.SZ,新乳业,10.03,11976.85,-0.59,1155460208633.72,48407.55,52975.02,2604099
003,2023-02-09 00:00:00,7713.68,6393.94,44286.32,894349.9,28267.9,21873.96,002568.SZ,百润股份,10.01,12048.27,1.64,1164652884727.84,50141.86,44286.32,2650899
003,2023-02-08 00:00:00,80.239999999998,-953.43,51919.76,887955.96,22558.17,23511.6,302132.SZ,中航成飞,20.0,11853.46,-0.62,1140071151324.44,46069.77,51919.76,2526559
003,2023-02-07 00:00:00,-2465.22,-3648.84,54465.22,888909.39,22680.96,26329.8,003021.SZ,兆威机电,10.01,11926.88,0.12,1147279451239.61,49010.76,54465.22,2742305
003,2023-02-06 00:00:00,-913.93,-1856.91,52913.93,892558.23,25823.14,27680.05,002226.SZ,江南化工,10.0,11912.56,-1.18,1148059272667.72,53503.19,52913.93,2669123
003,2023-02-03 00:00:00,1170.13,85.639999999999,50829.87,894415.14,26539.0,26453.36,002368.SZ,太极股份,10.01,12054.3,-0.63,1168398657287.54,52992.36,50829.87,2777049
003,2023-02-02 00:00:00,2644.78,1681.66,49355.22,894329.5,29744.61,28062.95,000066.SZ,中国长城,10.02,12131.2,-0.22,1178134077697.07,57807.56,49355.22,2940748
003,2023-02-01 00:00:00,5121.22,3872.13,46878.78,892647.84,32386.4,28514.27,002463.SZ,沪电股份,9.98,12158.19,1.31,1181005967649.33,60900.67,46878.78,3022929
003,2023-01-31 00:00:00,5583.8,4067.21,46416.2,888775.71,35359.38,31292.17,002239.SZ,奥特佳,9.96,12001.26,-0.8,1164445237555.03,66651.55,46416.2,3291975
003,2023-01-30 00:00:00,10373.23,9179.28,41626.77,884708.5,45582.17,36402.89,002195.SZ,岩山科技,9.85,12097.76,0.98,1172877882049.36,81985.06,41626.77,3694532
003,2023-01-20 00:00:00,6195.25,5045.92,45804.75,875529.22,27436.85,22390.93,000758.SZ,中色股份,10.06,11980.62,0.57,1151986681921.18,49827.78,45804.75,2693985
003,2023-01-19 00:00:00,4832.61,3702.6,47167.39,870483.3,23730.76,20028.16,002961.SZ,瑞达期货,9.97,11913.26,0.87,1140150301296.89,43758.92,47167.39,2495118
003,2023-01-18 00:00:00,3772.52,2745.14,48227.48,866780.7,22394.0,19648.86,002957.SZ,科瑞技术,10.0,11810.66,0.09,1128710708154.22,42042.86,48227.48,2422381
003,2023-01-17 00:00:00,6048.36,4972.11,45951.64,864035.56,26527.34,21555.23,001236.SZ,弘业期货,9.99,11800.55,0.13,1126130101186.05,48082.57,45951.64,2639173
003,2023-01-16 00:00:00,8564.25,7488.18,43435.75,859063.45,36628.78,29140.6,002793.SZ,罗欣药业,10.04,11785.77,1.58,1119837809580.22,65769.38,43435.75,3059497
003,2023-01-13 00:00:00,9089.52,7030.8,42910.48,851575.27,31591.58,24560.78,002646.SZ,天佑德酒,10.0,11602.3,1.19,1095109712648.23,56152.36,42910.48,2679210
003,2023-01-12 00:00:00,5909.73,4938.87,46090.27,844544.47,27150.36,22211.49,002651.SZ,利君股份,10.02,11465.73,0.23,1072021042574.77,49361.85,46090.27,2650835
003,2023-01-11 00:00:00,4005.13,2790.77,47994.87,839605.6,25140.67,22349.9,003040.SZ,楚天龙,10.01,11439.44,-0.59,1063728803367.42,47490.57,47994.87,2523484
003,2023-01-10 00:00:00,5185.4,4111.05,46814.6,836814.83,26297.21,22186.16,002043.SZ,兔宝宝,10.02,11506.79,0.49,1066115777717.56,48483.37,46814.6,2586277
003,2023-01-09 00:00:00,4041.13,2977.3,47958.87,832703.78,27500.86,24523.56,002195.SZ,岩山科技,10.1,11450.15,0.72,1056220836798.1,52024.42,47958.87,2660466
003,2023-01-06 00:00:00,2910.06,1594.6,49089.94,829726.48,26395.32,24800.72,003022.SZ,联泓新科,9.99,11367.73,0.32,1044197621093.96,51196.04,49089.94,2635130
003,2023-01-05 00:00:00,8679.36,7094.66,43320.64,828131.88,31165.88,24071.22,002010.SZ,传化智联,9.93,11332.01,2.13,1040040562229.88,55237.1,43320.64,2852401
003,2023-01-04 00:00:00,2718.39,1505.79,49281.61,821037.22,24614.02,23108.23,000938.SZ,紫光股份,10.01,11095.37,-0.2,1008899507187.85,47722.25,49281.61,2686202
003,2023-01-03 00:00:00,2813.18,1490.0,49186.82,819531.43,24872.68,23382.68,002317.SZ,众生药业,10.0,11117.13,0.92,1007153736503.11,48255.36,49186.82,2627680
003,2022-12-30 00:00:00,-614.120000000003,-1475.09,52614.12,818041.43,17091.53,18566.62,002239.SZ,奥特佳,10.13,11015.99,0.18,999504945325.869,35658.15,52614.12,2125730
003,2022-12-29 00:00:00,741.790000000001,-682.289999999997,51258.21,819516.52,18309.83,18992.12,300199.SZ,翰宇药业,14.23,10996.41,-0.13,999869940892.241,37301.95,51258.21,2120001
003,2022-12-28 00:00:00,1774.59,486.330000000002,50225.41,820198.81,24092.84,23606.51,002653.SZ,海思科,10.01,11010.53,-0.86,1001439054156.94,47699.35,50225.41,2671449
003,2022-12-22 00:00:00,1422.42,931.68,50577.58,819712.48,21244.62,20312.94,002419.SZ,天虹股份,9.95,10876.31,-0.33,989491334629.409,41557.56,50577.58,2238571
003,2022-12-21 00:00:00,1682.6,269.66,50317.4,818780.8,18098.38,17828.72,002317.SZ,众生药业,10.01,10912.09,-0.34,988888781505.175,35927.1,50317.4,2144808
003,2022-12-20 00:00:00,991.059999999998,-419.68,51008.94,818511.14,22297.13,22716.81,002733.SZ,雄韬股份,10.02,10949.12,-1.58,989601538035.079,45013.94,51008.94,2599205
003,2022-12-19 00:00:00,424.160000000003,-1348.15,51575.84,818930.82,21694.52,23042.67,000029.SZ,深深房A,9.97,11124.7,-1.51,1010007655228.9,44737.19,51575.84,2414585
003,2022-12-16 00:00:00,2295.05,323.940000000002,49704.95,820278.97,23122.22,22798.28,002317.SZ,众生药业,9.99,11295.03,-0.56,1023445521592.71,45920.5,49704.95,2653055
003,2022-12-15 00:00:00,5247.27,3871.44,46752.73,819955.03,25770.77,21899.33,300432.SZ,富临精工,12.56,11358.11,0.32,1027131770508.09,47670.1,46752.73,2454502
003,2022-12-14 00:00:00,3174.67,1572.31,48825.33,816083.59,25045.28,23472.97,000969.SZ,安泰科技,9.97,11321.81,-0.02,1019962999161.97,48518.25,48825.33,2580106
003,2022-12-13 00:00:00,1749.84,189.059999999998,50250.16,814511.28,24072.14,23883.08,000969.SZ,安泰科技,9.96,11323.7,-0.66,1017078947890.17,47955.22,50250.16,2605651
003,2022-12-12 00:00:00,842.480000000003,-660.689999999999,51157.52,814322.22,25853.74,26514.43,002349.SZ,精华制药,10.01,11399.13,-0.89,1024975358566.99,52368.17,51157.52,2767548
003,2022-12-09 00:00:00,6654.83,3647.46,45345.17,814982.91,37921.78,34274.32,002932.SZ,明德生物,9.99,11501.58,0.98,1033765313788.75,72196.1,45345.17,3672553
003,2022-12-08 00:00:00,2280.84,949.220000000001,49719.16,811335.45,25214.24,24265.02,000031.SZ,大悦城,10.05,11389.79,-0.25,1017859550125.52,49479.26,49719.16,2642769
003,2022-12-07 00:00:00,2658.73,1664.11,49341.27,810386.23,31156.76,29492.65,002243.SZ,力合科创,9.99,11418.76,0.17,1017111236666.99,60649.41,49341.27,2908718
003,2022-12-06 00:00:00,1907.57,1252.47,50092.43,808722.12,30810.18,29557.71,000958.SZ,电投产融,10.04,11398.82,0.67,1011964906096.9,60367.89,50092.43,2961038
003,2022-12-05 00:00:00,4796.88,3434.54,47203.12,807469.65,30930.98,27496.44,000958.SZ,电投产融,9.91,11323.35,0.92,1003682604745.22,58427.42,47203.12,2921682
003,2022-12-02 00:00:00,4955.03,3662.09,47044.97,804035.11,25952.44,22290.35,002491.SZ,通鼎互联,9.92,11219.79,-0.39,990720637291.982,48242.79,47044.97,2577866
003,2022-12-01 00:00:00,8959.3,7733.67,43040.7,800373.02,37985.58,30251.91,000800.SZ,一汽解放,10.01,11264.16,1.4,991057834480.509,68237.49,43040.7,3287179
003,2022-11-30 00:00:00,4112.64,1246.95,47887.36,792639.35,34282.62,33035.67,000800.SZ,一汽解放,10.07,11108.5,0.18,967725365420.351,67318.29,47887.36,3480068
003,2022-11-29 00:00:00,5282.06,4028.39,46717.94,791392.4,29710.05,25681.66,002314.SZ,南山控股,9.97,11089.01,2.4,964795222732.139,55391.71,46717.94,2915725
003,2022-11-28 00:00:00,1458.19,410.610000000001,50541.81,787364.01,23737.79,23327.18,002423.SZ,中粮资本,9.94,10829.08,-0.69,938943052143.741,47064.97,50541.81,2806392
003,2022-11-25 00:00:00,2949.61,1640.72,49050.39,786953.4,20410.93,18770.21,002948.SZ,青岛银行,9.91,10904.27,-0.48,944712596758.498,39181.14,49050.39,2284330
003,2022-11-24 00:00:00,168.82,-981.110000000001,51831.18,785312.68,19655.05,20636.16,003039.SZ,顺控发展,9.98,10956.68,-0.15,946222375587.701,40291.21,51831.18,2312480
003,2022-11-23 00:00:00,326.169999999998,-946.290000000001,51673.83,786293.79,24207.8,25154.09,000927.SZ,中国铁物,10.11,10972.81,-0.27,948706906647.911,49361.89,51673.83,2779826
003,2022-11-22 00:00:00,-341.610000000001,-1695.83,52341.61,787240.08,22419.82,24115.65,000928.SZ,中钢国际,9.6,11002.93,-1.18,951593228044.33,46535.47,52341.61,2663891
003,2022-11-21 00:00:00,-463.110000000001,-1788.34,52463.11,788935.91,22967.16,24755.5,002585.SZ,双星新材,9.98,11134.47,-0.41,966185887208.08,47722.66,52463.11,2635966
003,2022-11-18 00:00:00,4422.17,2910.63,47577.83,790724.25,29367.25,26456.62,002838.SZ,道恩股份,9.99,11180.43,-0.37,972378990054.01,55823.87,47577.83,2918295
003,2022-11-17 00:00:00,2405.53,906.990000000002,49594.47,787813.62,25193.47,24286.48,002317.SZ,众生药业,10.01,11221.45,-0.13,970314175061.22,49479.95,49594.47,2672901
003,2022-11-16 00:00:00,1016.61,42.719999999998,50983.39,786906.63,26094.28,26051.56,000681.SZ,视觉中国,10.02,11235.56,-1.02,974962250726.051,52145.84,50983.39,2749304
003,2022-11-15 00:00:00,5972.78,4759.52,46027.22,786863.91,34484.36,29724.84,000681.SZ,视觉中国,10.0,11351.33,2.14,985874079701.769,64209.2,46027.22,3248316
003,2022-11-14 00:00:00,9952.52,8298.73,42047.48,782104.39,39414.49,31115.76,002043.SZ,兔宝宝,9.96,11113.46,-0.24,960802999191.979,70530.25,42047.48,3506474
003,2022-11-11 00:00:00,7518.88,6434.43,44481.12,773805.66,37237.68,30803.25,002791.SZ,坚朗五金,10.0,11139.77,2.12,953750748743.91,68040.93,44481.12,3191937
