ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10009116.SH,SSE,华夏上证科创板50ETF期权2505认沽1.00,10000.0,OP588000.SH,ETF期权,P,欧式,1.0,202505,20250528,0.0146,20250327,20250528,20250528,20250529,人民币元,0.0001
10009315.SH,SSE,华夏上证50ETF期权2505认购3.00,10000.0,OP510050.SH,ETF期权,C,欧式,3.0,202505,20250528,0.0028,20250515,20250528,20250528,20250529,人民币元,0.0001
10009133.SH,SSE,易方达上证科创板50ETF期权2505认沽0.90,10000.0,OP588080.SH,ETF期权,P,欧式,0.9,202505,20250528,0.0059,20250327,20250528,20250528,20250529,人民币元,0.0001
10009173.SH,SSE,华泰柏瑞沪深300ETF期权2505认购3.50,10000.0,OP510300.SH,ETF期权,C,欧式,3.5,202505,20250528,0.2291,20250408,20250528,20250528,20250529,人民币元,0.0001
10009087.SH,SSE,南方中证500ETF期权2505认购5.00,10000.0,OP510500.SH,ETF期权,C,欧式,5.0,202505,20250528,0.941,20250327,20250528,20250528,20250529,人民币元,0.0001
10009316.SH,SSE,华夏上证50ETF期权2505认沽3.00,10000.0,OP510050.SH,ETF期权,P,欧式,3.0,202505,20250528,0.1839,20250515,20250528,20250528,20250529,人民币元,0.0001
10009062.SH,SSE,华夏上证50ETF期权2505认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,202505,20250528,0.0269,20250327,20250528,20250528,20250529,人民币元,0.0001
10009091.SH,SSE,南方中证500ETF期权2505认购6.00,10000.0,OP510500.SH,ETF期权,C,欧式,6.0,202505,20250528,0.1172,20250327,20250528,20250528,20250529,人民币元,0.0001
10009061.SH,SSE,华夏上证50ETF期权2505认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,202505,20250528,0.0165,20250327,20250528,20250528,20250529,人民币元,0.0001
10009130.SH,SSE,易方达上证科创板50ETF期权2505认购1.20,10000.0,OP588080.SH,ETF期权,C,欧式,1.2,202505,20250528,0.0148,20250327,20250528,20250528,20250529,人民币元,0.0001
10009145.SH,SSE,华夏上证科创板50ETF期权2505认购0.85,10000.0,OP588000.SH,ETF期权,C,欧式,0.85,202505,20250528,0.224,20250401,20250528,20250528,20250529,人民币元,0.0001
10009124.SH,SSE,易方达上证科创板50ETF期权2505认购0.90,10000.0,OP588080.SH,ETF期权,C,欧式,0.9,202505,20250528,0.154,20250327,20250528,20250528,20250529,人民币元,0.0001
10009175.SH,SSE,华泰柏瑞沪深300ETF期权2505认沽3.40,10000.0,OP510300.SH,ETF期权,P,欧式,3.4,202505,20250528,0.1067,20250408,20250528,20250528,20250529,人民币元,0.0001
10009110.SH,SSE,华夏上证科创板50ETF期权2505认购1.15,10000.0,OP588000.SH,ETF期权,C,欧式,1.15,202505,20250528,0.0255,20250327,20250528,20250528,20250529,人民币元,0.0001
